t	heroX	heroY	hp	enemies	gems	nearest	level
34152	515.5	290.0	7	35	8	81.6	3
34157	515.5	290.0	7	35	8	81.9	3
34163	515.5	290.0	7	35	8	82.3	3
34169	515.5	290.0	7	35	8	82.6	3
34175	515.5	290.0	7	35	8	82.9	3
34181	515.5	290.0	7	35	8	83.2	3
34187	515.5	290.0	7	35	8	83.4	3
34192	515.5	290.0	7	35	8	83.7	3
34198	515.5	290.0	7	35	8	83.9	3
34205	515.5	290.0	7	35	8	84.1	3
34210	515.5	290.0	7	35	8	84.3	3
34216	515.5	290.0	7	35	7	84.5	3
34223	515.5	290.0	7	35	7	84.7	3
34228	515.5	290.0	7	35	7	84.9	3
34235	515.5	290.0	7	35	7	85.1	3
34240	515.5	290.0	7	35	7	85.2	3
34245	515.5	290.0	7	35	7	85.3	3
34251	515.5	290.0	7	35	7	85.5	3
34257	515.5	290.0	7	35	7	85.6	3
34262	515.5	290.0	7	35	7	85.7	3
34269	515.5	290.0	7	35	7	85.8	3
34274	515.5	290.0	7	35	7	85.8	3
34279	515.5	290.0	7	35	7	85.9	3
34285	515.5	290.0	7	36	7	86.0	3
34291	515.5	290.0	7	36	7	86.0	3
34297	515.5	290.0	7	36	7	86.1	3
34303	515.5	290.0	7	36	7	86.1	3
34309	515.5	290.0	7	36	7	86.2	3
34315	515.5	290.0	7	36	7	86.2	3
34321	515.5	290.0	7	36	7	86.2	3
34327	515.5	290.0	7	36	7	86.2	3
34334	515.5	290.0	7	36	7	86.2	3
34340	515.5	290.0	7	36	7	86.2	3
34346	515.5	290.0	7	36	7	86.2	3
34352	515.5	290.0	7	36	7	86.2	3
34357	515.5	290.0	7	36	7	86.2	3
34364	515.5	290.0	7	36	7	86.1	3
34370	515.5	290.0	7	36	7	85.9	3
34376	515.5	290.0	7	36	7	85.7	3
34383	515.5	290.0	7	36	7	85.4	3
34389	515.5	290.0	7	36	8	85.2	3
34395	515.5	290.0	7	35	8	85.0	3
34402	515.5	290.0	7	35	8	84.7	3
34408	515.5	290.0	7	35	8	84.4	3
34414	515.5	290.0	7	35	8	84.2	3
34420	515.5	290.0	7	35	8	84.0	3
34426	515.5	290.0	7	35	8	83.8	3
34432	515.5	290.0	7	35	8	83.5	3
34438	515.5	290.0	7	35	8	83.3	3
34443	515.5	290.0	7	35	8	83.1	3
34450	515.5	290.0	7	35	8	82.8	3
34456	515.5	290.0	7	35	8	82.6	3
34463	515.5	290.0	7	35	8	82.3	3
34469	515.5	290.0	7	35	8	82.1	3
34475	515.5	290.0	7	35	8	81.8	3
34480	515.5	290.0	7	35	8	81.6	3
34487	515.5	290.0	7	35	8	81.4	3
34493	515.5	290.0	7	35	8	81.2	3
34499	515.5	290.0	7	35	8	80.9	3
34505	515.5	290.0	7	35	8	80.7	3
34510	515.5	290.0	7	35	8	80.5	3
34516	515.5	290.0	7	35	8	80.2	3
34522	515.5	290.0	7	35	8	80.0	3
34528	515.5	290.0	7	35	8	79.8	3
34535	515.5	290.0	7	35	8	79.5	3
34541	515.5	290.0	7	35	8	79.3	3
34547	515.5	290.0	7	35	8	79.1	3
34557	515.5	290.0	7	35	8	78.7	3
34564	515.5	290.0	7	35	8	78.4	3
34571	515.5	290.0	7	35	8	78.1	3
34578	515.5	290.0	7	35	8	77.9	3
34584	515.5	290.0	7	35	8	77.6	3
34590	515.5	290.0	7	35	8	77.4	3
34595	515.5	290.0	7	35	8	77.2	3
34602	515.5	290.0	7	35	8	76.9	3
34607	515.5	290.0	7	35	8	76.7	3
34614	515.5	290.0	7	35	8	76.4	3
34621	515.5	290.0	7	35	8	76.2	3
34627	515.5	290.0	7	35	8	75.9	3
34634	515.5	290.0	7	35	8	75.7	3
34640	515.5	290.0	7	35	8	75.4	3
34646	515.5	290.0	7	35	8	75.2	3
34652	515.5	290.0	7	35	8	75.4	3
34657	515.5	290.0	7	35	8	75.2	3
34663	515.5	290.0	7	35	8	74.9	3
34670	515.5	290.0	7	35	8	74.7	3
34675	515.5	290.0	7	35	8	74.4	3
34682	515.5	290.0	7	36	8	74.2	3
34688	515.5	290.0	7	36	8	73.9	3
34695	515.5	290.0	7	36	8	73.6	3
34701	515.5	290.0	7	36	8	73.4	3
34707	515.5	290.0	7	36	8	73.1	3
34713	515.5	290.0	7	36	8	72.9	3
34720	515.5	290.0	7	36	8	72.6	3
34725	515.5	290.0	7	36	8	72.4	3
34731	515.5	290.0	7	36	8	72.1	3
34737	515.5	290.0	7	36	8	71.9	3
34743	515.5	290.0	7	36	8	71.6	3
34748	515.5	290.0	7	36	8	71.4	3
34754	515.5	290.0	7	36	8	71.2	3
34760	515.5	290.0	7	36	8	70.9	3
34765	515.5	290.0	7	36	8	70.7	3
34771	515.5	290.0	7	36	8	70.4	3
34776	515.5	290.0	7	36	8	70.2	3
34782	515.5	290.0	7	36	8	70.0	3
34788	515.5	290.0	7	36	8	69.7	3
34794	515.5	290.0	7	36	7	69.5	3
34801	515.5	290.0	7	36	7	69.2	3
34806	515.5	290.0	7	36	7	69.0	3
34811	515.5	290.0	7	36	7	68.8	3
34818	515.5	290.0	7	36	7	68.5	3
34824	515.5	290.0	7	36	7	68.2	3
34830	515.5	290.0	7	36	7	68.0	3
34836	515.5	290.0	7	36	7	67.7	3
34842	515.5	290.0	7	36	7	67.5	3
34848	515.5	290.0	7	36	7	67.3	3
34854	515.5	290.0	7	36	7	67.0	3
34859	515.5	290.0	7	36	7	66.8	3
34866	515.5	290.0	7	36	7	66.5	3
34872	515.5	290.0	7	36	7	66.2	3
34878	515.5	290.0	7	36	7	66.0	3
34884	515.5	290.0	7	36	7	65.7	3
34890	515.5	290.0	7	36	7	65.5	3
34896	515.5	290.0	7	36	7	65.2	3
34903	515.5	290.0	7	36	7	64.9	3
34908	515.5	290.0	7	36	7	64.7	3
34915	515.5	290.0	7	36	7	64.5	3
34921	515.5	290.0	7	36	7	64.2	3
34926	515.5	290.0	7	36	8	64.0	3
34933	515.5	290.0	7	35	8	63.7	3
34939	515.5	290.0	7	35	8	63.4	3
34944	515.5	290.0	7	35	8	63.2	3
34951	515.5	290.0	7	35	8	62.9	3
34956	515.5	290.0	7	35	8	62.7	3
34961	515.5	290.0	7	35	8	62.5	3
34968	515.5	290.0	7	35	8	62.2	3
34974	515.5	290.0	7	35	8	62.0	3
34979	515.5	290.0	7	35	8	61.8	3
34985	515.5	290.0	7	35	8	61.5	3
34991	515.5	290.0	7	35	8	61.3	3
34997	515.5	290.0	7	35	8	61.0	3
35003	515.5	290.0	7	35	8	60.7	3
35008	515.5	290.0	7	35	8	60.5	3
35014	515.5	290.0	7	35	8	60.3	3
35020	515.5	290.0	7	35	8	60.0	3
35026	515.5	290.0	7	35	8	59.8	3
35032	515.5	290.0	7	35	8	59.6	3
35038	515.5	290.0	7	35	8	59.3	3
35044	515.5	290.0	7	35	8	59.0	3
35051	515.5	290.0	7	35	8	58.8	3
35057	515.5	290.0	7	35	8	58.5	3
35063	515.5	290.0	7	35	8	58.3	3
35069	515.5	290.0	7	35	8	58.0	3
35075	515.5	290.0	7	35	8	57.7	3
35081	515.5	290.0	7	35	8	57.5	3
35087	515.5	290.0	7	35	8	57.2	3
35093	515.5	290.0	7	36	8	57.0	3
35099	515.5	290.0	7	36	8	56.7	3
35106	515.5	290.0	7	36	8	56.5	3
35111	515.5	290.0	7	36	8	56.2	3
35118	515.5	290.0	7	36	8	56.0	3
35124	515.5	290.0	7	36	8	55.7	3
35129	515.5	290.0	7	36	8	55.5	3
35136	515.5	290.0	7	36	8	55.2	3
35142	515.5	290.0	7	36	8	55.0	3
35148	515.5	290.0	7	36	8	54.7	3
35154	515.5	290.0	7	36	8	55.2	3
35159	515.5	290.0	7	36	8	55.7	3
35165	515.5	290.0	7	36	8	56.1	3
35171	515.5	290.0	7	36	8	56.5	3
35177	515.5	290.0	7	36	8	56.9	3
35184	515.5	290.0	7	36	8	57.3	3
35189	515.5	290.0	7	36	8	57.7	3
35196	515.5	290.0	7	36	8	58.0	3
35202	515.5	290.0	7	36	8	58.4	3
35209	515.5	290.0	7	36	8	58.8	3
35218	515.5	290.0	7	36	8	59.2	3
35225	515.5	290.0	7	36	8	59.5	3
35234	515.5	290.0	7	36	8	59.9	3
35241	515.5	290.0	7	36	8	60.1	3
35247	515.5	290.0	7	36	8	60.4	3
35256	515.5	290.0	7	36	8	60.6	3
35263	515.5	290.0	7	36	8	60.9	3
35270	515.5	290.0	7	36	8	61.1	3
35276	515.5	290.0	7	36	8	61.2	3
35283	515.5	290.0	7	36	8	61.4	3
35290	515.5	290.0	7	36	8	61.5	3
35295	515.5	290.0	7	36	8	61.6	3
35306	515.5	290.0	7	36	8	61.8	3
35315	515.5	290.0	7	36	8	61.9	3
35325	515.5	290.0	7	36	8	62.0	3
35332	515.5	290.0	7	36	7	62.1	3
35340	515.5	290.0	7	36	7	62.1	3
35347	515.5	290.0	7	36	7	62.2	3
35354	515.5	290.0	7	36	7	62.2	3
35359	515.5	290.0	7	36	7	62.2	3
35365	515.5	290.0	7	36	7	62.2	3
35371	515.5	290.0	7	36	7	62.2	3
35377	515.5	290.0	7	36	7	62.2	3
35383	515.5	290.0	7	36	7	62.2	3
35389	515.5	290.0	7	36	7	62.2	3
35395	515.5	290.0	7	36	7	62.1	3
35402	515.5	290.0	7	36	7	62.1	3
35407	515.5	290.0	7	36	7	62.0	3
35414	515.5	290.0	7	37	7	62.0	3
35420	515.5	290.0	7	37	7	61.9	3
35426	515.5	290.0	7	37	7	61.9	3
35432	515.5	290.0	7	37	8	66.1	3
35438	515.5	290.0	7	36	8	65.8	3
35443	515.5	290.0	7	36	8	65.6	3
35450	515.5	290.0	7	36	8	65.3	3
35456	515.5	290.0	7	36	8	65.1	3
35462	515.5	290.0	7	36	8	64.9	3
35468	515.5	290.0	7	36	8	64.6	3
35474	515.5	290.0	7	36	8	64.4	3
35479	515.5	290.0	7	36	8	64.2	3
35485	515.5	290.0	7	36	8	63.9	3
35491	515.5	290.0	7	36	8	63.7	3
35497	515.5	290.0	7	36	8	63.5	3
35503	515.5	290.0	7	36	8	63.2	3
35509	515.5	290.0	7	36	8	63.0	3
35514	515.5	290.0	7	36	8	62.8	3
35520	515.5	290.0	7	36	8	62.6	3
35526	515.5	290.0	7	36	8	62.3	3
35531	515.5	290.0	7	36	8	62.1	3
35537	515.5	290.0	7	36	8	61.9	3
35543	515.5	290.0	7	36	8	61.7	3
35549	515.5	290.0	7	36	8	61.4	3
35555	515.5	290.0	7	36	8	61.2	3
35560	515.5	290.0	7	36	8	61.0	3
35567	515.5	290.0	7	36	8	60.7	3
35573	515.5	290.0	7	36	8	60.5	3
35578	515.5	290.0	7	36	8	60.2	3
35585	515.5	290.0	7	36	8	60.0	3
35591	515.5	290.0	7	36	8	59.7	3
35597	515.5	290.0	7	36	8	59.5	3
35603	515.5	290.0	7	36	8	59.2	3
35609	515.5	290.0	7	36	8	59.0	3
35615	515.5	290.0	7	36	8	58.8	3
35621	515.5	290.0	7	36	8	58.5	3
35627	515.5	290.0	7	36	8	58.3	3
35634	515.5	290.0	7	36	8	58.0	3
35641	515.5	290.0	7	36	8	57.7	3
35647	515.5	290.0	7	36	8	57.5	3
35654	515.5	290.0	7	36	8	57.2	3
35659	515.5	290.0	7	36	8	57.0	3
35665	515.5	290.0	7	36	8	56.8	3
35671	515.5	290.0	7	36	8	56.5	3
35677	515.5	290.0	7	36	8	56.3	3
35684	515.5	290.0	7	36	8	56.0	3
35690	515.5	290.0	7	36	8	55.8	3
35696	515.5	290.0	7	36	8	55.5	3
35703	515.5	290.0	7	36	8	56.1	3
35708	515.5	290.0	7	36	8	56.6	3
35715	515.5	290.0	7	36	8	56.6	3
35721	515.5	290.0	7	36	8	56.3	3
35727	515.5	290.0	7	36	8	56.1	3
35733	515.5	290.0	7	36	8	55.8	3
35740	515.5	290.0	7	36	8	55.6	3
35745	515.5	290.0	7	36	8	55.4	3
35752	515.5	290.0	7	37	8	55.1	3
35757	515.5	290.0	7	37	8	54.9	3
35763	515.5	290.0	7	37	8	54.6	3
35770	515.5	290.0	7	37	8	54.4	3
35775	515.5	290.0	7	37	8	54.2	3
35781	515.5	290.0	7	37	8	53.9	3
35787	515.5	290.0	7	37	8	53.7	3
35793	515.5	290.0	7	37	8	53.4	3
35799	515.5	290.0	7	37	8	53.2	3
35805	515.5	290.0	7	37	8	52.9	3
35811	515.5	290.0	7	37	8	52.7	3
35817	515.5	290.0	7	37	8	52.5	3
35823	515.5	290.0	7	37	8	52.2	3
35828	515.5	290.0	7	37	8	52.0	3
35834	515.5	290.0	7	37	7	51.8	3
35840	515.5	290.0	7	37	7	51.5	3
35846	515.5	290.0	7	37	7	51.3	3
35852	515.5	290.0	7	37	7	51.1	3
35857	515.5	290.0	7	37	7	50.8	3
35863	515.5	290.0	7	37	7	50.6	3
35869	515.5	290.0	7	37	7	50.4	3
35874	515.5	290.0	7	37	7	50.2	3
35880	515.5	290.0	7	37	7	49.9	3
35886	515.5	290.0	7	37	7	49.7	3
35891	515.5	290.0	7	37	7	49.5	3
35897	515.5	290.0	7	37	7	49.2	3
35903	515.5	290.0	7	37	7	49.0	3
35909	515.5	290.0	7	37	7	48.8	3
35915	515.5	290.0	7	37	7	48.5	3
35921	515.5	290.0	7	37	7	48.3	3
35926	515.5	290.0	7	37	7	48.1	3
35933	515.5	290.0	7	37	7	47.8	3
35939	515.5	290.0	7	37	7	47.6	3
35944	515.5	290.0	7	37	7	47.3	3
35952	515.5	290.0	7	37	7	47.0	3
35959	515.5	290.0	7	37	7	46.8	3
35966	515.5	290.0	7	37	7	46.5	3
35973	515.5	290.0	7	37	7	46.2	3
35979	515.5	290.0	7	37	7	46.0	3
35985	515.5	290.0	7	37	7	45.7	3
35991	515.5	290.0	7	37	7	45.5	3
35996	515.5	290.0	7	37	7	45.2	3
36002	515.5	290.0	7	37	7	45.0	3
36008	515.5	290.0	7	37	7	44.8	3
36013	515.5	290.0	7	37	7	44.6	3
36019	515.5	290.0	7	37	7	44.3	3
36025	515.5	290.0	7	37	7	44.1	3
36030	515.5	290.0	7	37	7	43.9	3
36036	515.5	290.0	7	37	7	43.6	3
36042	515.5	290.0	7	37	7	43.4	3
36047	515.5	290.0	7	37	7	43.2	3
36053	515.5	290.0	7	37	7	43.0	3
36058	515.5	290.0	7	37	7	42.7	3
36064	515.5	290.0	7	37	7	42.5	3
36070	515.5	290.0	7	37	7	42.3	3
36075	515.5	290.0	7	37	7	42.1	3
36082	515.5	290.0	7	37	7	41.8	3
36088	515.5	290.0	7	37	7	41.6	3
36093	515.5	290.0	7	37	7	41.3	3
36100	515.5	290.0	7	37	7	41.1	3
36106	515.5	290.0	7	37	7	40.8	3
36112	515.5	290.0	7	37	7	40.6	3
36118	515.5	290.0	7	37	7	40.3	3
36124	515.5	290.0	7	37	7	40.1	3
36130	515.5	290.0	7	37	7	39.9	3
36136	515.5	290.0	7	37	7	39.6	3
36142	515.5	290.0	7	37	7	39.4	3
36148	515.5	290.0	7	37	7	39.1	3
36154	515.5	290.0	7	37	7	38.9	3
36160	515.5	290.0	7	37	7	38.7	3
36167	515.5	290.0	7	38	7	38.4	3
36174	515.5	290.0	7	38	7	38.1	3
36182	515.5	290.0	7	38	7	37.8	3
36189	515.5	290.0	7	38	7	37.5	3
36195	515.5	290.0	7	38	7	37.3	3
36202	515.5	290.0	7	38	7	37.0	3
36209	515.5	290.0	7	38	7	36.7	3
36215	515.5	290.0	7	38	7	36.4	3
36221	515.5	290.0	7	38	7	36.2	3
36227	515.5	290.0	7	38	7	36.0	3
36233	515.5	290.0	7	38	7	35.7	3
36239	515.5	290.0	7	38	7	35.5	3
36245	515.5	290.0	7	38	8	35.3	3
36251	515.5	290.0	7	37	8	35.0	3
36257	515.5	290.0	6	37	8	34.8	3
36263	515.5	290.0	6	37	8	34.5	3
36270	515.5	290.0	6	37	8	34.3	3
36275	515.5	290.0	6	37	8	34.0	3
36281	515.5	290.0	6	37	8	33.8	3
36287	515.5	290.0	6	37	8	33.6	3
36293	515.5	290.0	6	37	8	33.3	3
36299	515.5	290.0	6	37	8	33.1	3
36305	515.5	290.0	6	37	8	32.8	3
36310	515.5	290.0	6	37	8	32.6	3
36317	515.5	290.0	6	37	8	32.3	3
36323	515.5	290.0	6	37	8	32.1	3
36329	515.5	290.0	6	37	8	31.9	3
36335	515.5	290.0	6	37	8	31.6	3
36341	515.5	290.0	6	37	8	31.4	3
36347	515.5	290.0	6	37	8	31.2	3
36354	515.5	290.0	6	37	8	30.9	3
36359	515.5	290.0	6	37	8	30.7	3
36365	515.5	290.0	6	37	8	30.4	3
36371	515.5	290.0	6	37	8	30.2	3
36377	515.5	290.0	6	37	8	29.9	3
36383	515.5	290.0	6	37	8	29.7	3
36388	515.5	290.0	6	37	8	29.5	3
36394	515.5	290.0	6	37	8	29.3	3
36400	515.5	290.0	6	37	8	29.0	3
36406	515.5	290.0	6	37	8	28.8	3
36412	515.5	290.0	6	37	8	28.5	3
36418	515.5	290.0	6	37	8	28.3	3
36423	515.5	290.0	6	37	8	28.1	3
36429	515.5	290.0	6	37	8	27.9	3
36435	515.5	290.0	6	37	8	27.6	3
36441	515.5	290.0	6	37	8	27.4	3
36446	515.5	290.0	6	37	8	27.2	3
36452	515.5	290.0	6	37	8	26.9	3
36458	515.5	290.0	6	37	8	26.7	3
36464	515.5	290.0	6	37	8	26.4	3
36471	515.5	290.0	6	37	8	26.2	3
36477	515.5	290.0	6	37	8	25.9	3
36484	515.5	290.0	6	38	8	25.6	3
36491	515.5	290.0	6	38	8	25.4	3
36497	515.5	290.0	6	38	8	25.9	3
36504	515.5	290.0	6	38	8	26.4	3
36509	515.5	290.0	6	38	8	26.8	3
36516	515.5	290.0	6	38	8	27.3	3
36522	515.5	290.0	6	38	8	27.8	3
36528	515.5	290.0	6	38	8	28.1	3
36534	515.5	290.0	6	38	8	28.5	3
36540	515.5	290.0	6	38	8	28.3	3
36545	515.5	290.0	6	38	8	28.1	3
36552	515.5	290.0	6	38	8	27.9	3
36558	515.5	290.0	6	38	8	27.7	3
36563	515.5	290.0	6	38	8	27.5	3
36569	515.5	290.0	6	38	8	27.2	3
36575	515.5	290.0	6	38	8	27.0	3
36581	515.5	290.0	6	38	8	26.8	3
36588	515.5	290.0	6	38	8	26.5	3
36593	515.5	290.0	6	38	8	26.3	3
36600	515.5	290.0	6	38	8	26.1	3
36605	515.5	290.0	6	38	8	25.9	3
36611	515.5	290.0	6	38	8	25.7	3
36617	515.5	290.0	6	38	8	25.4	3
36623	515.5	290.0	6	38	8	25.2	3
36629	515.5	290.0	6	38	8	25.0	3
36635	515.5	290.0	6	38	8	24.8	3
36641	515.5	290.0	6	38	8	24.5	3
36647	515.5	290.0	6	38	7	24.3	3
36654	515.5	290.0	6	38	7	24.1	3
36659	515.5	290.0	6	38	7	23.9	3
36665	515.5	290.0	6	38	7	23.6	3
36671	515.5	290.0	6	38	7	23.4	3
36677	515.5	290.0	6	38	7	23.2	3
36683	515.5	290.0	6	38	7	23.0	3
36690	515.5	290.0	6	38	7	22.7	3
36695	515.5	290.0	6	38	7	22.5	3
36701	515.5	290.0	6	38	7	22.3	3
36707	515.5	290.0	6	38	7	22.1	3
36714	515.5	290.0	6	38	7	21.8	3
36720	515.5	290.0	6	38	7	21.6	3
36726	515.5	290.0	6	38	7	21.3	3
36733	515.5	290.0	6	38	7	21.1	3
36740	515.5	290.0	6	38	7	20.9	3
36745	515.5	290.0	6	38	7	20.6	3
36752	515.5	290.0	6	38	7	20.4	3
36758	515.5	290.0	6	38	7	20.2	3
36764	515.5	290.0	6	38	8	20.0	3
36770	515.5	290.0	6	37	8	19.7	3
36776	515.5	290.0	6	37	8	19.5	3
36782	515.5	290.0	6	37	8	19.3	3
36788	515.5	290.0	6	37	8	19.0	3
36793	515.5	290.0	6	37	8	18.8	3
36800	515.5	290.0	6	37	8	18.6	3
36806	515.5	290.0	6	37	8	18.4	3
36812	515.5	290.0	6	37	8	18.1	3
36818	515.5	290.0	6	37	8	17.9	3
36824	515.5	290.0	6	37	8	17.7	3
36830	515.5	290.0	6	37	8	17.5	3
36836	515.5	290.0	6	37	8	17.2	3
36842	515.5	290.0	6	37	8	17.0	3
36849	515.5	290.0	6	37	8	16.8	3
36855	515.5	290.0	6	37	8	16.5	3
36861	515.5	290.0	6	37	8	16.3	3
36867	515.5	290.0	6	37	8	16.1	3
36873	515.5	290.0	6	37	8	15.8	3
36878	515.5	290.0	6	38	8	15.6	3
36884	515.5	290.0	6	38	8	15.4	3
36890	515.5	290.0	6	38	8	15.2	3
36895	515.5	290.0	6	38	8	15.0	3
36902	515.5	290.0	6	38	8	14.8	3
36908	515.5	290.0	6	38	8	14.5	3
36913	515.5	290.0	6	38	8	14.3	3
36920	515.5	290.0	6	38	8	14.1	3
36926	515.5	290.0	6	38	8	13.8	3
36933	515.5	290.0	6	38	8	13.6	3
36939	515.5	290.0	6	38	8	13.4	3
36945	515.5	290.0	6	38	8	13.1	3
36951	515.5	290.0	6	38	8	12.9	3
36957	515.5	290.0	6	38	8	12.7	3
36963	515.5	290.0	6	38	8	12.5	3
36969	515.5	290.0	6	38	8	12.2	3
36975	515.5	290.0	6	38	8	12.0	3
36981	515.5	290.0	6	38	8	11.8	3
36988	515.5	290.0	6	38	8	11.5	3
36994	515.5	290.0	6	38	8	11.3	3
37001	515.5	290.0	6	38	8	11.0	3
37007	515.5	290.0	6	38	8	10.8	3
37013	515.5	290.0	6	38	8	10.6	3
37021	515.5	290.0	6	38	8	10.3	3
37028	515.5	290.0	6	38	8	10.0	3
37034	515.5	290.0	6	38	8	9.8	3
37040	515.5	290.0	6	38	8	10.3	3
37046	515.5	290.0	6	38	8	10.8	3
37052	515.5	290.0	6	38	8	11.3	3
37058	515.5	290.0	6	38	8	11.7	3
37064	515.5	290.0	6	38	8	12.1	3
37070	515.5	290.0	6	38	8	12.5	3
37075	515.5	290.0	6	38	8	12.9	3
37082	515.5	290.0	6	38	8	13.3	3
37088	515.5	290.0	6	38	8	13.7	3
37093	515.5	290.0	6	38	8	14.0	3
37100	515.5	290.0	6	38	8	14.3	3
37106	515.5	290.0	6	38	8	14.6	3
37111	515.5	290.0	6	38	8	14.9	3
37118	515.5	290.0	6	38	8	15.2	3
37124	515.5	290.0	6	38	8	15.5	3
37130	515.5	290.0	6	38	8	15.7	3
37136	515.5	290.0	6	38	8	15.9	3
37142	515.5	290.0	6	38	8	16.1	3
37147	515.5	290.0	6	38	8	16.3	3
37153	515.5	290.0	6	38	8	16.5	3
37158	515.5	290.0	6	38	8	16.7	3
37163	515.5	290.0	6	38	8	16.8	3
37169	515.5	290.0	6	38	7	17.0	3
37175	515.5	290.0	6	38	7	17.1	3
37182	515.5	290.0	6	38	7	16.9	3
37188	515.5	290.0	6	38	7	16.6	3
37193	515.5	290.0	6	38	7	16.4	3
37199	515.5	290.0	6	38	7	16.2	3
37204	515.5	290.0	6	38	7	16.0	3
37210	515.5	290.0	6	38	7	15.8	3
37216	515.5	290.0	6	38	7	15.6	3
37222	515.5	290.0	6	38	7	15.3	3
37228	515.5	290.0	6	38	7	15.1	3
37234	515.5	290.0	6	38	7	14.9	3
37239	515.5	290.0	6	38	7	14.7	3
37245	515.5	290.0	6	38	7	14.5	3
37251	515.5	290.0	6	38	7	14.2	3
37257	515.5	290.0	6	38	7	14.0	3
37262	515.5	290.0	5	38	7	13.8	3
37268	515.5	290.0	5	38	7	13.6	3
37274	515.5	290.0	5	38	7	13.4	3
37281	515.5	290.0	5	38	7	13.1	3
37287	515.5	290.0	5	38	7	12.9	3
37292	515.5	290.0	5	38	7	12.7	3
37299	515.5	290.0	5	38	7	12.4	3
37305	515.5	290.0	5	39	8	12.2	3
37311	515.5	290.0	5	38	8	12.0	3
37318	515.5	290.0	5	38	8	11.7	3
37324	515.5	290.0	5	38	8	11.5	3
37330	515.5	290.0	5	38	8	11.2	3
37337	515.5	290.0	5	38	8	11.0	3
37342	515.5	290.0	5	38	8	10.8	3
37349	515.5	290.0	5	38	8	10.5	3
37356	515.5	290.0	5	38	8	10.3	3
37361	515.5	290.0	5	38	8	10.1	3
37368	515.5	290.0	5	38	8	9.8	3
37374	515.5	290.0	5	38	8	9.6	3
37380	515.5	290.0	5	38	8	9.4	3
37386	515.5	290.0	5	38	8	9.1	3
37391	515.5	290.0	5	38	8	8.9	3
37398	515.5	290.0	5	38	8	8.7	3
37404	515.5	290.0	5	38	8	8.4	3
37409	515.5	290.0	5	38	8	8.2	3
37417	515.5	290.0	5	38	8	8.0	3
37423	515.5	290.0	5	38	8	7.7	3
37428	515.5	290.0	5	38	8	7.5	3
37436	515.5	290.0	5	38	8	7.2	3
37441	515.5	290.0	5	38	8	7.0	3
37448	515.5	290.0	5	38	8	6.8	3
37455	515.5	290.0	5	38	8	6.5	3
37460	515.5	290.0	5	38	8	6.3	3
37467	515.5	290.0	5	38	8	6.0	3
37473	515.5	290.0	5	38	8	5.8	3
37479	515.5	290.0	5	38	8	5.6	3
37486	515.5	290.0	5	38	8	5.3	3
37492	515.5	290.0	5	38	8	5.1	3
37499	515.5	290.0	5	38	8	4.9	3
37505	515.5	290.0	5	38	8	4.9	3
37511	515.5	290.0	5	38	8	4.9	3
37520	515.5	290.0	5	38	8	4.9	3
37528	515.5	290.0	5	38	8	4.9	3
37538	515.5	290.0	5	38	8	4.9	3
37544	515.5	290.0	5	38	8	4.9	3
37552	515.5	290.0	5	38	8	4.9	3
37558	515.5	290.0	5	38	8	4.9	3
37563	515.5	290.0	5	38	8	4.9	3
37569	515.5	290.0	5	38	8	4.9	3
37575	515.5	290.0	5	38	8	4.9	3
37581	515.5	290.0	5	38	8	4.9	3
37587	515.5	290.0	5	38	8	4.9	3
37593	515.5	290.0	5	38	8	4.9	3
37598	515.5	290.0	5	38	8	4.9	3
37604	515.5	290.0	5	38	8	4.9	3
37610	515.5	290.0	5	38	8	4.9	3
37616	515.5	290.0	5	38	8	4.9	3
37622	515.5	290.0	5	39	8	4.9	3
37627	515.5	290.0	5	39	8	4.9	3
37633	515.5	290.0	5	39	8	4.9	3
37640	515.5	290.0	5	39	8	4.9	3
37647	515.5	290.0	5	39	8	4.9	3
37655	515.5	290.0	5	39	8	4.9	3
37663	515.5	290.0	5	39	8	4.9	3
37672	515.5	290.0	5	39	8	4.9	3
37681	515.5	290.0	5	39	8	4.9	3
37690	515.5	290.0	5	39	8	4.9	3
37698	515.5	290.0	5	39	8	4.9	3
37705	515.5	290.0	5	39	8	4.9	3
37712	515.5	290.0	5	39	7	4.9	3
37719	515.5	290.0	5	39	7	4.9	3
37725	515.5	290.0	5	39	7	4.9	3
37731	515.5	290.0	5	39	7	4.9	3
37737	515.5	290.0	5	39	7	4.9	3
37742	515.5	290.0	5	39	7	4.9	3
37749	515.5	290.0	5	39	7	4.9	3
37755	515.5	290.0	5	39	7	4.9	3
37760	515.5	290.0	5	39	7	4.9	3
37767	515.5	290.0	5	39	7	4.9	3
37772	515.5	290.0	5	39	7	4.9	3
37778	515.5	290.0	5	39	7	4.9	3
37784	515.5	290.0	5	39	7	4.9	3
37790	515.5	290.0	5	39	7	4.9	3
37795	515.5	290.0	5	39	7	4.9	3
37801	515.5	290.0	5	39	7	4.9	3
37808	515.5	290.0	5	39	7	4.9	3
37815	515.5	290.0	5	39	7	4.9	3
37821	515.5	290.0	5	39	7	4.9	3
37827	515.5	290.0	5	39	7	4.9	3
37835	515.5	290.0	5	39	7	4.9	3
37843	515.5	290.0	5	39	7	4.9	3
37851	515.5	290.0	5	39	8	4.9	3
37857	515.5	290.0	5	38	8	4.9	3
37863	515.5	290.0	5	38	8	4.9	3
37869	515.5	290.0	5	38	8	4.9	3
37875	515.5	290.0	5	38	8	4.9	3
